x,y,heading_rad,speed_mps,accel_mps2,yaw_rate_rad_s,t,torque_cmd,requested_torque,brake_cmd,steer_cmd,lap_count,source,wall_time
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,0.8000000000000004,0.0,0.0,0.0,0.0,0,piloto,1784516026.6746824
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,0.8200000000000004,0.0,0.0,0.0,0.0,0,piloto,1784516026.7576323
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,0.8400000000000004,0.0,0.0,0.0,0.0,0,piloto,1784516026.8494902
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,0.8600000000000004,0.0,0.0,0.0,0.0,0,piloto,1784516027.003554
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,0.8800000000000004,0.0,0.0,0.0,0.0,0,piloto,1784516027.0975308
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,0.9000000000000005,0.0,0.0,0.0,0.0,0,piloto,1784516027.1894588
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,0.9200000000000005,0.0,0.0,0.0,0.0,0,piloto,1784516027.3295994
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,0.9400000000000005,0.0,0.0,0.0,0.0,0,piloto,1784516027.40854
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,0.9600000000000005,0.0,0.0,0.0,0.0,0,piloto,1784516027.5038548
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,0.9800000000000005,0.0,0.0,0.0,0.0,0,piloto,1784516027.639217
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0,piloto,1784516027.7245584
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.0200000000000005,0.0,0.0,0.0,0.0,0,piloto,1784516027.801015
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.0400000000000005,0.0,0.0,0.0,0.0,0,piloto,1784516027.886082
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.0600000000000005,0.0,0.0,0.0,0.0,0,piloto,1784516027.9686823
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.0800000000000005,0.0,0.0,0.0,0.0,0,piloto,1784516028.076304
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.1000000000000005,0.0,0.0,0.0,0.0,0,piloto,1784516028.1638439
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.1200000000000006,0.0,0.0,0.0,0.0,0,piloto,1784516028.2455683
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.1400000000000006,0.0,0.0,0.0,0.0,0,piloto,1784516028.3486466
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.1600000000000006,0.0,0.0,0.0,0.0,0,piloto,1784516028.4411724
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.1800000000000006,0.0,0.0,0.0,0.0,0,piloto,1784516028.5312722
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.2000000000000006,0.0,0.0,0.0,0.0,0,piloto,1784516028.6375475
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.2200000000000006,0.0,0.0,0.0,0.0,0,piloto,1784516028.7221448
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.2400000000000007,0.0,0.0,0.0,0.0,0,piloto,1784516028.8207595
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.2600000000000007,0.0,0.0,0.0,0.0,0,piloto,1784516028.92139
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.2800000000000007,0.0,0.0,0.0,0.0,0,piloto,1784516029.0073757
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.3000000000000007,0.0,0.0,0.0,0.0,0,piloto,1784516029.109132
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.3200000000000007,0.0,0.0,0.0,0.0,0,piloto,1784516029.193968
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.3400000000000007,0.0,0.0,0.0,0.0,0,piloto,1784516029.2888093
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.3600000000000008,0.0,0.0,0.0,0.0,0,piloto,1784516029.401122
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.3800000000000008,0.0,0.0,0.0,0.0,0,piloto,1784516029.48455
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.4000000000000008,0.0,0.0,0.0,0.0,0,piloto,1784516029.571015
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.4200000000000008,0.0,0.0,0.0,0.0,0,piloto,1784516029.6813977
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.4400000000000008,0.0,0.0,0.0,0.0,0,piloto,1784516029.8063943
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.4600000000000009,0.0,0.0,0.0,0.0,0,piloto,1784516029.9137728
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.4800000000000009,0.0,0.0,0.0,0.0,0,piloto,1784516029.997513
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.5000000000000009,0.0,0.0,0.0,0.0,0,piloto,1784516030.0906038
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.520000000000001,0.0,0.0,0.0,0.0,0,piloto,1784516030.248762
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.540000000000001,0.0,0.0,0.0,0.0,0,piloto,1784516030.3701072
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.560000000000001,0.0,0.0,0.0,0.0,0,piloto,1784516030.468606
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.580000000000001,0.0,0.0,0.0,0.0,0,piloto,1784516030.5481198
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.600000000000001,0.0,0.0,0.0,0.0,0,piloto,1784516030.6641629
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.620000000000001,0.0,0.0,0.0,0.0,0,piloto,1784516030.7846303
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.640000000000001,0.0,0.0,0.0,0.0,0,piloto,1784516030.9023752
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.660000000000001,0.0,0.0,0.0,0.0,0,piloto,1784516030.9848945
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.680000000000001,0.0,0.0,0.0,0.0,0,piloto,1784516031.088057
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.700000000000001,0.0,0.0,0.0,0.0,0,piloto,1784516031.1875038
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.720000000000001,0.0,0.0,0.0,0.0,0,piloto,1784516031.2791815
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.740000000000001,0.0,0.0,0.0,0.0,0,piloto,1784516031.357406
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.7600000000000011,0.0,0.0,0.0,0.0,0,piloto,1784516031.469815
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.7800000000000011,0.0,0.0,0.0,0.0,0,piloto,1784516031.6134853
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.8000000000000012,0.0,0.0,0.0,0.0,0,piloto,1784516031.7636068
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.8200000000000012,0.0,0.0,0.0,0.0,0,piloto,1784516031.8498085
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.8400000000000012,0.0,0.0,0.0,0.0,0,piloto,1784516031.9480147
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.8600000000000012,0.0,0.0,0.0,0.0,0,piloto,1784516032.0447648
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.8800000000000012,0.0,0.0,0.0,0.0,0,piloto,1784516032.17135
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.9000000000000012,0.0,0.0,0.0,0.0,0,piloto,1784516032.246419
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.9200000000000013,0.0,0.0,0.0,0.0,0,piloto,1784516032.3270981
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.9400000000000013,0.0,0.0,0.0,0.0,0,piloto,1784516032.4595518
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.9600000000000013,0.0,0.0,0.0,0.0,0,piloto,1784516032.5424836
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,1.9800000000000013,0.0,0.0,0.0,0.0,0,piloto,1784516032.6418087
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.0000000000000013,0.0,0.0,0.0,0.0,0,piloto,1784516032.734337
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.0200000000000014,0.0,0.0,0.0,0.0,0,piloto,1784516032.8340542
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.0400000000000014,0.0,0.0,0.0,0.0,0,piloto,1784516032.936592
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.0600000000000014,0.0,0.0,0.0,0.0,0,piloto,1784516033.066942
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.0800000000000014,0.0,0.0,0.0,0.0,0,piloto,1784516033.1517453
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.1000000000000014,0.0,0.0,0.0,0.0,0,piloto,1784516033.242749
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.1200000000000014,0.0,0.0,0.0,0.0,0,piloto,1784516033.365231
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.1400000000000015,0.0,0.0,0.0,0.0,0,piloto,1784516033.4734352
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.1600000000000015,0.0,0.0,0.0,0.0,0,piloto,1784516033.5579371
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.1800000000000015,0.0,0.0,0.0,0.0,0,piloto,1784516033.6445885
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.2000000000000015,0.0,0.0,0.0,0.0,0,piloto,1784516033.7315779
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.2200000000000015,0.0,0.0,0.0,0.0,0,piloto,1784516033.8035312
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.2400000000000015,0.0,0.0,0.0,0.0,0,piloto,1784516033.9179306
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.2600000000000016,0.0,0.0,0.0,0.0,0,piloto,1784516034.0627635
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.2800000000000016,0.0,0.0,0.0,0.0,0,piloto,1784516034.157326
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.3000000000000016,0.0,0.0,0.0,0.0,0,piloto,1784516034.2607656
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.3200000000000016,0.0,0.0,0.0,0.0,0,piloto,1784516034.3757982
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.3400000000000016,0.0,0.0,0.0,0.0,0,piloto,1784516034.4684615
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.3600000000000017,0.0,0.0,0.0,0.0,0,piloto,1784516034.5669265
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.3800000000000017,0.0,0.0,0.0,0.0,0,piloto,1784516034.664499
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.4000000000000017,0.0,0.0,0.0,0.0,0,piloto,1784516034.7612004
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.4200000000000017,0.0,0.0,0.0,0.0,0,piloto,1784516034.8893034
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.4400000000000017,0.0,0.0,0.0,0.0,0,piloto,1784516034.9962707
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.4600000000000017,0.0,0.0,0.0,0.0,0,piloto,1784516035.073916
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.4800000000000018,0.0,0.0,0.0,0.0,0,piloto,1784516035.2079113
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.5000000000000018,0.0,0.0,0.0,0.0,0,piloto,1784516035.3444455
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.520000000000002,0.0,0.0,0.0,0.0,0,piloto,1784516035.4400735
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.540000000000002,0.0,0.0,0.0,0.0,0,piloto,1784516035.525518
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.560000000000002,0.0,0.0,0.0,0.0,0,piloto,1784516035.6208212
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.580000000000002,0.0,0.0,0.0,0.0,0,piloto,1784516035.7221158
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.600000000000002,0.0,0.0,0.0,0.0,0,piloto,1784516035.818827
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.620000000000002,0.0,0.0,0.0,0.0,0,piloto,1784516035.9198356
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.640000000000002,0.0,0.0,0.0,0.0,0,piloto,1784516036.0574098
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.660000000000002,0.0,0.0,0.0,0.0,0,piloto,1784516036.1808438
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.680000000000002,0.0,0.0,0.0,0.0,0,piloto,1784516036.279904
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.700000000000002,0.0,0.0,0.0,0.0,0,piloto,1784516036.3922517
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.720000000000002,0.0,0.0,0.0,0.0,0,piloto,1784516036.488278
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.740000000000002,0.0,0.0,0.0,0.0,0,piloto,1784516036.599391
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.760000000000002,0.0,0.0,0.0,0.0,0,piloto,1784516036.6789575
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.780000000000002,0.0,0.0,0.0,0.0,0,piloto,1784516036.7541282
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.800000000000002,0.0,0.0,0.0,0.0,0,piloto,1784516036.849373
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.820000000000002,0.0,0.0,0.0,0.0,0,piloto,1784516036.9366903
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.840000000000002,0.0,0.0,0.0,0.0,0,piloto,1784516037.034319
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.860000000000002,0.0,0.0,0.0,0.0,0,piloto,1784516037.1271937
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.880000000000002,0.0,0.0,0.0,0.0,0,piloto,1784516037.2337644
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.900000000000002,0.0,0.0,0.0,0.0,0,piloto,1784516037.3239343
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.920000000000002,0.0,0.0,0.0,0.0,0,piloto,1784516037.408069
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.940000000000002,0.0,0.0,0.0,0.0,0,piloto,1784516037.5220912
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.960000000000002,0.0,0.0,0.0,0.0,0,piloto,1784516037.6310537
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,2.980000000000002,0.0,0.0,0.0,0.0,0,piloto,1784516037.706166
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,3.000000000000002,0.0,0.0,0.0,0.0,0,piloto,1784516037.8024907
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,3.0200000000000022,0.0,0.0,0.0,0.0,0,piloto,1784516037.946475
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,3.0400000000000023,0.0,0.0,0.0,0.0,0,piloto,1784516038.0918465
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,3.0600000000000023,0.0,0.0,0.0,0.0,0,piloto,1784516038.197297
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,3.0800000000000023,0.0,0.0,0.0,0.0,0,piloto,1784516038.2731917
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,3.1000000000000023,0.0,0.0,0.0,0.0,0,piloto,1784516038.3786335
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,3.1200000000000023,0.0,0.0,0.0,0.0,0,piloto,1784516038.4906101
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,3.1400000000000023,0.0,0.0,0.0,0.0,0,piloto,1784516038.6140437
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,3.1600000000000024,0.0,0.0,0.0,0.0,0,piloto,1784516038.6958148
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,3.1800000000000024,0.0,0.0,0.0,0.0,0,piloto,1784516038.8233619
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,3.2000000000000024,0.0,0.0,0.0,0.0,0,piloto,1784516038.981142
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,3.2200000000000024,0.0,0.0,0.0,0.0,0,piloto,1784516039.1034167
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,3.2400000000000024,0.0,0.0,0.0,0.0,0,piloto,1784516039.2067168
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,3.2600000000000025,0.0,0.0,0.0,0.0,0,piloto,1784516039.3320467
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,3.2800000000000025,0.0,0.0,0.0,0.0,0,piloto,1784516039.414821
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,3.3000000000000025,0.0,0.0,0.0,0.0,0,piloto,1784516039.4953573
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,3.3200000000000025,0.0,0.0,0.0,0.0,0,piloto,1784516039.6207702
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,3.3400000000000025,0.0,0.0,0.0,0.0,0,piloto,1784516039.7268786
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,3.3600000000000025,0.0,0.0,0.0,0.0,0,piloto,1784516039.8264887
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,3.3800000000000026,0.0,0.0,0.0,0.0,0,piloto,1784516039.9141715
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,3.4000000000000026,0.0,0.0,0.0,0.0,0,piloto,1784516040.0210278
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,3.4200000000000026,0.0,0.0,0.0,0.0,0,piloto,1784516040.1591804
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,3.4400000000000026,0.0,0.0,0.0,0.0,0,piloto,1784516040.2874615
0.5033943816156156,0.0025341125487314997,0.01003305107439052,0.0,0.0,0.0,3.4600000000000026,0.0,0.0,0.0,0.0,0,piloto,1784516040.3911445
