X,Y
0.5038686185713809,0.0025388895640681888
1.0016393757552349,0.007525080379260663
1.5031701978191865,0.015064951746324955
2.003464521303756,0.025090455649985473
2.502979896381122,0.03759756128011059
3.0027812981438826,0.05261287078706021
3.502766172399696,0.07013773103890206
4.002238778869713,0.09014489164959058
4.503268001119844,0.11273181611699744
5.000827880187192,0.13764671519119145
5.502391897882302,0.1652885744458828
5.99951416638079,0.1951696307083824
6.500190025291301,0.22778622095936593
6.9961947558486175,0.26257605057023886
7.494285020913397,0.3000132335670645
7.992669540470193,0.33997941813254257
8.492135108710576,0.38255313326414964
8.99029396545543,0.42752637641545826
9.486447456746554,0.47481271214388754
9.985637410089437,0.5249168456555297
10.482739621155739,0.5773225439881133
10.979171499891963,0.6321659115301794
11.477401469692353,0.6897386938879752
11.972939777411902,0.7495083159159274
12.469265602229788,0.8118933626507232
12.9647615627723,0.8766908886576414
13.460282267965383,0.9440136639382528
13.95527535375518,1.0137865664524368
14.45043686585809,1.0861121135817124
14.945154060339734,1.1609027022123406
15.438304903863772,1.2379761719088436
15.931905220478596,1.317650117174341
16.425550994112893,1.399868265343389
16.91910469227998,1.4846133820124854
17.408724586175378,1.5711914514456966
17.9004135649961,1.6606717758782925
18.391770993847995,1.752631682859298
18.88282119570319,1.8470779998792557
19.375824017194212,1.9444715229193221
19.866811332722868,2.044025169168806
20.355761997025485,2.1457107295930777
20.84341817970534,2.2496664178072243
21.333089798133148,2.356620354925089
21.82110153324682,2.4657713796889795
22.308105743386886,2.5772547332627007
22.79449239581031,2.6911567129567326
23.281863719304756,2.807868744258845
23.766428531209424,2.92646773511192
24.250820637445592,3.0475910974880436
24.735605158013083,3.171393081158915
25.220384118284024,3.297784036585735
25.703246036030674,3.4262552346885093
26.185615890073578,3.5571806354221325
26.6678343358184,3.6906590185930255
27.148540629807872,3.826307426656105
27.627520498000475,3.9640496003635017
28.10878806075268,4.105066617338728
28.589107338989116,4.248423983411918
29.065471104158508,4.3931876055782615
29.54415646059222,4.541280818466116
30.0213647843654,4.691537161225111
30.496001305524626,4.843587936852166
30.973083574369223,4.999066051833156
31.449234218535512,5.156887065367664
31.921115245278035,5.315905135511001
32.395363031574355,5.478372686507169
32.86620334579193,5.642300337590634
33.33781819404018,5.809147563313589
33.80807717994266,5.978163865227865
34.27782297367072,6.1496530168492445
34.74668195367398,6.323480269788409
35.21556690359797,6.499994199296098
35.681999074073914,6.678248918375248
36.148622411548146,6.859258400023912
36.61332651916106,7.04219862964114
37.078118318159085,7.227865527486369
37.54280283181039,7.416196720439823
38.003662565213055,7.605656798636267
38.466912167229964,7.798823044023868
38.926381261410654,7.993109151325887
39.386594930343364,8.190432364696797
39.8432857993114,8.3889431712147
40.30091077847672,8.590586842005925
40.757259680898336,8.794397899150736
41.21320801572278,9.00077329945976
41.66768037067275,9.209224753267264
42.12265660265579,9.420676604494494
42.57317684023735,9.632791829414819
43.0263507656089,9.848942770460086
43.47504904406965,10.065710129166076
43.925192277519294,10.28596465981822
44.372088942841515,10.50739994698063
44.8195579924409,10.731916001293762
45.26543589978443,10.958432039005983
45.70904872346366,11.186588538961242
46.15190912226462,11.417161321860732
46.595841710473714,11.651131364246298
47.037992423223,11.887001032048286
47.4770045594097,12.124017494241466
47.91638813649782,12.364083395673285
48.35354306013214,12.605774953445717
48.789513484706454,12.849663145215272
49.224302181703315,13.09575026196009
49.65886653719741,13.344591878975233
50.09162725285924,13.595283012303316
50.521688314587074,13.847281593898838
50.9531174338882,14.102996997855241
51.38294173701051,14.360680704187551
51.80840893360741,14.618638723044166
52.235254688135896,14.880364300272444
52.65912624446103,15.143183976323925
53.081518069543726,15.408010628163682
53.504088600550226,15.675903968763382
53.92496337522559,15.945681305103015
54.34438080481993,16.217491511186143
54.76259678707679,16.491502008012418
55.17943872493251,16.76760089246081
55.59492832648576,17.045803034414043
56.009035987036185,17.326089062491643
56.42162855381598,17.608367367171017
56.832890988822456,17.892764967205583
57.242722918815154,18.179213041688275
57.651198959110594,18.467764939442176
58.05805655242455,18.758233229971413
58.46349691940968,19.050760888331485
58.867577145686596,19.345391052152056
59.2701054599869,19.64198358611268
59.67116678999827,19.940600824518796
60.07069535749414,20.24119341291135
60.468728595746185,20.54378944109658
60.865425385320414,20.848512680384225
61.26045049009402,21.155104784808334
61.653656427202435,21.46344560327
62.0455328884792,21.77392037770529
62.43591567675536,22.086401825953224
62.82459946642861,22.400723942032172
63.21196671436827,22.71719924803068
63.59746721319795,23.035375714554114
63.98150063435231,23.35558303277732
64.36387142345933,23.67765826972157
64.74469053985203,24.00169549155528
65.12403785639322,24.327765874468255
65.50143599570109,24.65545492793507
65.87788882358026,24.985643877404346
66.25154153012467,25.316691678451292
66.62408185951847,25.65009321749671
66.99504624757701,25.985440295924786
67.36449581380231,26.322792096712472
67.7318850889239,26.66164526847754
68.09770095987456,27.00244779136979
68.46184871880588,27.34511336479012
68.82431833435025,27.689633689248133
69.18489595770706,28.03580272350019
69.54380937764759,28.383838935245333
69.90104805259656,28.73373415706057
70.25708466782538,29.085962977244623
70.61043825814497,29.439047483763066
70.9627667335975,29.794650150289907
71.31249537457839,30.151172542856855
71.66056461984371,30.509567605955265
72.00714056385117,30.870013935334846
72.35188087254514,31.232158042831884
72.69487710347907,31.596097310028178
73.03595006932936,31.96164024079261
73.37525237299246,32.32895064573184
73.71270462455581,32.69794304914967
74.04828070264743,33.06858819066769
74.38201128929276,33.440919925262946
74.71378590669006,33.8148130851731
75.0438260738055,34.190519466247494
75.37197145735242,34.56785787710714
75.69805657427231,34.946633913084725
76.02239778765076,35.327216701637795
76.34480313424302,35.70938213375831
76.66530022374401,36.09316274902795
76.98387211554773,36.47853828633947
77.30051698898455,36.86550661088006
77.61523428158402,37.254067367310334
77.9280070040554,37.64419978070654
78.2387927434454,38.03585014095856
78.54774260239665,38.429211753558924
78.85561391798421,38.825274289667576
79.16020282808581,39.2211797654603
79.4630538994653,39.61892497908468
79.76322742470727,40.01726021953988
80.06220932463387,40.418170156636734
80.35909081812905,40.82044484531232
80.65397120323668,41.22421792346905
80.94706584507503,41.629791389415566
81.23767343819324,42.03618486287512
81.52650497986326,42.44439360102755
