X,Y
0.5033943816156156,0.0025341125487315795
1.0030253710475279,0.007545863670237671
1.504634578737989,0.015094261920725677
2.0040647156161358,0.025105447714202478
2.5014741683363697,0.03755232645478591
3.0009128692979976,0.05254739372577598
3.501224683422504,0.07007598568673934
4.000205436369193,0.09005327201411625
4.500483625567745,0.11259236413985443
5.0005469585060025,0.13763121158975838
5.50073274142525,0.16518877594037104
5.9997646129050795,0.19518587223411693
6.498977079960372,0.2277010344147303
6.998308104261567,0.26273480555765016
7.495984960583968,0.30014945182154906
7.995889067228039,0.34025375126972307
8.492674404458358,0.38260171711589896
8.990003711305473,0.4274986076433055
9.489381402696715,0.47510708735601276
9.986384855371606,0.5249955328150542
10.482860305794844,0.577335765943526
10.979745283948434,0.6322320945809283
11.47702831737453,0.6896935598806629
11.972629001605801,0.7494691304565441
12.46722348479029,0.8116262113176648
12.965207029412914,0.8767513233440519
13.459876443492035,0.9439563752012717
13.956367743229775,1.0139460520027301
14.449435212781603,1.085960632278928
14.944370212697603,1.1607801321238158
15.438175316504145,1.2379551908081765
15.931759116417934,1.3176257200309338
16.425559961331697,1.3998697420592592
16.919541974336013,1.4846906604522285
17.409867434555892,1.5713993669609037
17.90281350973345,1.6611208992409774
18.395294981809425,1.753309468236886
18.88511448287966,1.8475309511146072
19.374944680382292,1.9442931501395087
19.86528312342643,2.043707260841774
20.35489229797036,2.1455252271556446
20.84439449604097,2.2498795517566905
21.33381123463091,2.356781608306416
21.820317162115533,2.4655917260198548
22.30862986349295,2.5773773808730502
22.79380981626485,2.6909931832729574
23.28067798443551,2.8075784382141338
23.766010265614693,2.926363051833407
24.252708508689864,3.04807314476518
24.737375412022487,3.1718545363227486
25.220209453086962,3.2977374823729586
25.703509153039427,3.426326568078731
26.186255099630163,3.5573574853983914
26.668083696213856,3.6907293015392266
27.146931690777574,3.8258446688228833
27.6293389000138,3.9645823531654902
28.109588056655408,4.105305318305745
28.588529228001896,4.248248218703156
29.06799839223378,4.393969404900039
29.544881131405738,4.541508902349634
30.02125061296154,4.691500494223162
30.49764683563099,4.844124084024306
30.97217809575196,4.998765832972385
31.448114353567885,5.156509544633981
31.922426801805997,5.316354295304074
32.39404832180238,5.477914804472489
32.86686689070151,5.6425349345638836
33.33916963444141,5.809633153501037
33.80869237051825,5.9783883100822965
34.27802942842911,6.149729415362499
34.74729585574995,6.32371122760996
35.21520754060696,6.4998567105546
35.68164647601887,6.6781119921286765
36.14795107035805,6.8589939573338645
36.61357407800309,7.042297363145758
37.07803269177816,7.227830667268245
37.541064031688485,7.415481712426979
38.00323811807562,7.605479637369066
38.463188214162635,7.797248221289215
38.92464181843061,7.992363181495562
39.38444609293462,8.18949810663905
39.843835524063174,8.389185183513892
40.30116960235229,8.59070222189585
40.75669680251453,8.794142920266733
41.21225426751515,9.000335641743634
41.665693313218185,9.208301124865253
42.119852538327514,9.419356153124635
42.57137387946496,9.63193170199714
43.02279718269796,9.847225778538599
43.47280522327743,10.064612022649639
43.92181526743881,10.28429111229655
44.36981183544182,10.50625718169893
44.817053677489724,10.730643511183416
45.26347171386388,10.95742154283094
45.70931507663075,11.186726935412995
46.151744793765495,11.417074442833428
46.59522145489236,11.650800211206384
47.03665925338383,11.886280977839881
47.47594478844639,12.123438194397142
47.914668771718866,12.363132522890625
48.35309753402705,12.605525432051694
48.78692005061826,12.848195081381297
49.22234285730658,13.094628121379449
49.65822623461282,13.344220760020981
50.08890510736302,13.593687771110103
50.51996753668272,13.84626153372164
50.95046698904187,14.101407934440505
51.381141941469245,14.359589293568112
51.80737240262312,14.618002990615402
52.23447358120449,14.879879786192635
52.659345826498495,15.143321462685732
53.0840724053041,15.409629831360443
53.504168377766696,15.675954958908404
53.92681929320048,15.946883978247092
54.34604509632785,16.218581845458164
54.7632318787436,16.491922567083183
55.17924848282742,16.76747341715463
55.59505282886321,17.04588721303313
56.008795477319026,17.325924430077936
56.423922719668056,17.609953854506692
56.83374945798338,17.893364984828906
57.24511609328217,18.180903671806302
57.65156977707111,18.468029734055907
58.059729316282464,18.759440237830045
58.46518106860286,19.05198896389477
58.86916003051703,19.34655746060633
59.27062333211806,19.64236926962902
